Area,BHK,Bathroom,Parking,Price,Furnishing_Semi-Furnished,Furnishing_Unfurnished,District_ East Delhi,District_ North West Delhi,District_ Shahdara,District_ South Delhi,District_ South East Delhi,District_ West Delhi,District_South West Delhi ,Status_Ready_to_move,Transaction_Resale,Type_Builder_Floor
550.0,2.0,1.0,1.0,2000000.0,1,0,0,0,0,0,0,1,0,1,0,1
550.0,2.0,2.0,1.0,2600000.0,1,0,0,0,0,0,0,1,0,1,0,1
550.0,2.0,2.0,1.0,1900000.0,1,0,0,0,0,0,0,1,0,1,0,1
585.0,2.0,2.0,2.0,7000000.0,0,1,0,0,0,0,0,1,0,1,1,0
585.0,2.0,2.0,1.0,3200000.0,0,1,0,0,0,0,0,1,0,1,1,1
594.0,2.0,1.0,1.0,6500000.0,1,0,0,0,0,0,0,1,0,1,1,0
620.0,2.0,2.0,1.0,3100000.0,1,0,0,0,0,0,0,1,0,1,0,1
675.0,2.0,1.0,1.0,2900000.0,0,1,0,0,0,0,0,1,0,1,1,1
702.0,3.0,2.0,2.0,14200000.0,1,0,0,0,0,0,0,1,0,1,1,0
780.0,3.0,2.0,1.0,4000000.0,1,0,0,0,0,0,0,1,0,1,0,1
780.0,2.0,2.0,1.0,8770000.0,0,1,0,0,0,0,0,1,0,1,1,1
800.0,2.0,2.0,2.0,7500000.0,1,0,0,0,0,0,0,1,0,1,1,0
800.0,3.0,2.0,1.0,6300000.0,0,1,0,0,0,0,0,1,0,1,1,0
800.0,3.0,2.0,1.0,12000000.0,0,1,0,0,0,0,0,1,0,1,1,1
800.0,3.0,2.0,1.0,8000000.0,0,1,0,0,0,0,0,1,0,1,1,1
805.0,2.0,2.0,1.0,4000000.0,0,1,0,0,0,0,0,1,0,1,1,1
807.0,2.0,1.0,1.0,8000000.0,1,0,0,0,0,0,0,1,0,1,1,1
807.0,2.0,2.0,1.0,8600000.0,0,1,0,0,0,0,0,1,0,1,1,0
810.0,3.0,2.0,1.0,5400000.0,1,0,0,0,0,0,0,1,0,1,1,1
820.0,2.0,3.0,1.0,7500000.0,0,1,0,0,0,0,0,1,0,1,1,0
850.0,3.0,3.0,1.0,5700000.0,0,1,0,0,0,0,0,1,0,1,1,0
850.0,2.0,3.0,1.0,5900000.0,1,0,0,0,0,0,0,1,0,1,1,1
861.0,2.0,2.0,2.0,5000000.0,0,0,0,0,0,0,0,1,0,1,1,1
900.0,2.0,2.0,1.0,6700000.0,1,0,0,0,0,0,0,1,0,1,1,0
900.0,2.0,2.0,3.0,7400000.0,0,0,0,0,0,0,0,1,0,1,1,1
900.0,3.0,2.0,2.0,10400000.0,0,0,0,0,0,0,0,1,0,1,1,1
900.0,2.0,2.0,1.0,15000000.0,1,0,0,0,0,0,0,1,0,1,1,1
900.0,3.0,2.0,1.0,9500000.0,1,0,0,0,0,0,0,1,0,1,1,1
900.0,3.0,2.0,1.0,8000000.0,0,1,0,0,0,0,0,1,0,1,1,1
900.0,2.0,2.0,1.0,12500000.0,0,1,0,0,0,0,0,1,0,1,1,1
900.0,3.0,2.0,1.0,12000000.0,0,1,0,0,0,0,0,1,0,1,1,1
900.0,2.0,3.0,1.0,8500000.0,1,0,0,0,0,0,0,1,0,1,1,0
950.0,3.0,2.0,1.0,4370000.0,0,0,0,0,0,0,0,1,0,1,0,0
950.0,3.0,2.0,1.0,4370000.0,0,0,0,0,0,0,0,1,0,1,0,0
950.0,3.0,2.0,1.0,4370000.0,0,0,0,0,0,0,0,1,0,1,0,0
950.0,2.0,2.0,2.0,8000000.0,1,0,0,0,0,0,0,1,0,1,1,1
954.0,2.0,2.0,1.0,10000000.0,0,1,0,0,0,0,0,1,0,1,1,1
960.0,2.0,2.0,2.0,13000000.0,1,0,0,0,0,0,0,1,0,1,1,0
990.0,3.0,2.0,2.0,25000000.0,0,1,0,0,0,0,0,1,0,1,1,0
1000.0,2.0,2.0,1.0,7800000.0,1,0,0,0,0,0,0,1,0,1,1,0
1000.0,3.0,2.0,1.0,5510000.0,1,0,0,0,0,0,0,1,0,0,0,1
1000.0,3.0,2.0,1.0,5510000.0,1,0,0,0,0,0,0,1,0,0,0,1
1000.0,3.0,2.0,1.0,5510000.0,1,0,0,0,0,0,0,1,0,0,0,1
1000.0,3.0,2.0,1.0,6200000.0,1,0,0,0,0,0,0,1,0,1,0,1
1078.0,3.0,2.0,1.0,15500000.0,0,1,0,0,0,0,0,1,0,1,0,1
1100.0,3.0,2.0,2.0,13100000.0,1,0,0,0,0,0,0,1,0,1,1,0
1100.0,3.0,2.0,1.0,16000000.0,1,0,0,0,0,0,0,1,0,1,1,0
1138.0,2.0,2.0,2.0,13500000.0,1,0,0,0,0,0,0,1,0,1,0,0
1150.0,3.0,3.0,1.0,21000000.0,1,0,0,0,0,0,0,1,0,1,1,1
1155.0,2.0,2.0,1.0,18500000.0,1,0,0,0,0,0,0,1,0,1,1,1
1240.0,3.0,3.0,1.0,18000000.0,0,1,0,0,0,0,0,1,0,1,1,0
1250.0,2.0,2.0,2.0,15000000.0,0,0,0,0,0,0,0,1,0,1,1,0
1250.0,3.0,2.0,1.0,16000000.0,1,0,0,0,0,0,0,1,0,1,1,0
1260.0,3.0,3.0,1.0,25000000.0,1,0,0,0,0,0,0,1,0,1,1,0
1350.0,3.0,2.0,1.0,18500000.0,0,1,0,0,0,0,0,1,0,1,1,0
1350.0,3.0,3.0,1.0,23500000.0,0,1,0,0,0,0,0,1,0,1,1,0
1350.0,3.0,3.0,1.0,15000000.0,1,0,0,0,0,0,0,1,0,1,1,1
1400.0,3.0,2.0,2.0,17500000.0,1,0,0,0,0,0,0,1,0,1,1,0
1429.0,3.0,3.0,2.0,17500000.0,0,1,0,0,0,0,0,1,0,1,1,0
1440.0,3.0,3.0,2.0,24500000.0,0,1,0,0,0,0,0,1,0,1,1,1
1450.0,3.0,3.0,2.0,15500000.0,1,0,0,0,0,0,0,1,0,1,0,0
1450.0,3.0,3.0,2.0,15000000.0,1,0,0,0,0,0,0,1,0,1,0,0
1450.0,3.0,3.0,2.0,32500000.0,1,0,0,0,0,0,0,1,0,1,1,1
1457.0,3.0,3.0,1.0,23000000.0,0,1,0,0,0,0,0,1,0,1,1,0
1470.0,3.0,2.0,2.0,14200000.0,1,0,0,0,0,0,0,1,0,1,0,0
1500.0,3.0,2.0,2.0,18000000.0,1,0,0,0,0,0,0,1,0,1,1,0
1500.0,3.0,3.0,2.0,19500000.0,1,0,0,0,0,0,0,1,0,1,1,1
1500.0,3.0,3.0,1.0,12500000.0,0,1,0,0,0,0,0,1,0,1,1,1
1530.0,3.0,3.0,2.0,26500000.0,1,0,0,0,0,0,0,1,0,1,1,1
1550.0,3.0,2.0,3.0,19500000.0,0,1,0,0,0,0,0,1,0,1,1,0
1580.0,3.0,2.0,1.0,21000000.0,0,0,0,0,0,0,0,1,0,1,1,0
1590.0,3.0,2.0,2.0,25000000.0,0,1,0,0,0,0,0,1,0,1,0,0
1620.0,3.0,3.0,1.0,24500000.0,0,0,0,0,0,0,0,1,0,1,0,1
1620.0,3.0,3.0,1.0,29000000.0,1,0,0,0,0,0,0,1,0,1,0,1
1620.0,3.0,3.0,0.0,26000000.0,1,0,0,0,0,0,0,1,0,1,0,1
1640.0,3.0,3.0,1.0,12000000.0,0,1,0,0,0,0,0,1,0,1,1,0
1646.0,3.0,3.0,1.0,20000000.0,0,1,0,0,0,0,0,1,0,1,1,0
1680.0,4.0,5.0,1.0,20000000.0,1,0,0,0,0,0,0,1,0,1,1,1
1700.0,3.0,3.0,2.0,23000000.0,1,0,0,0,0,0,0,1,0,1,1,1
1710.0,3.0,3.0,1.0,22000000.0,0,1,0,0,0,0,0,1,0,1,1,1
1753.0,3.0,3.0,1.0,19000000.0,0,1,0,0,0,0,0,1,0,1,1,0
1782.0,3.0,3.0,1.0,15000000.0,1,0,0,0,0,0,0,1,0,1,1,0
1800.0,3.0,2.0,1.0,26500000.0,0,1,0,0,0,0,0,1,0,1,1,1
1800.0,3.0,3.0,3.0,50000000.0,0,0,0,0,0,0,0,1,0,1,1,0
1800.0,3.0,3.0,1.0,24000000.0,0,1,0,0,0,0,0,1,0,1,1,0
1800.0,3.0,3.0,2.0,27500000.0,1,0,0,0,0,0,0,1,0,1,0,1
1800.0,3.0,3.0,1.0,27500000.0,0,0,0,0,0,0,0,1,0,1,1,1
1800.0,3.0,3.0,2.0,27000000.0,1,0,0,0,0,0,0,1,0,1,1,1
1800.0,4.0,3.0,2.0,23100000.0,0,1,0,0,0,0,0,1,0,1,1,1
1800.0,3.0,3.0,3.0,21100000.0,0,1,0,0,0,0,0,1,0,1,1,1
1800.0,4.0,4.0,2.0,45500000.0,0,1,0,0,0,0,0,1,0,0,0,1
1818.0,3.0,3.0,1.0,22000000.0,0,1,0,0,0,0,0,1,0,1,1,1
1900.0,3.0,3.0,1.0,55300000.0,1,0,0,0,0,0,0,1,0,0,0,0
2000.0,3.0,3.0,1.0,37500000.0,1,0,0,0,0,0,0,1,0,1,1,0
2000.0,4.0,4.0,3.0,15000000.0,1,0,0,0,0,0,0,1,0,1,1,1
2100.0,3.0,3.0,1.0,25000000.0,1,0,0,0,0,0,0,1,0,1,1,1
2153.0,3.0,3.0,2.0,30000000.0,0,0,0,0,0,0,0,1,0,1,0,1
2175.0,4.0,4.0,1.0,44000000.0,0,1,0,0,0,0,0,1,0,1,1,0
2250.0,3.0,3.0,2.0,20500000.0,1,0,0,0,0,0,0,1,0,1,1,0
2250.0,4.0,4.0,2.0,50000000.0,1,0,0,0,0,0,0,1,0,1,0,1
2250.0,4.0,4.0,2.0,37500000.0,0,1,0,0,0,0,0,1,0,1,0,1
2282.0,4.0,5.0,2.0,37500000.0,0,1,0,0,0,0,0,1,0,1,1,0
2282.0,4.0,5.0,2.0,38000000.0,0,1,0,0,0,0,0,1,0,1,1,0
2300.0,4.0,5.0,3.0,46500000.0,1,0,0,0,0,0,0,1,0,1,0,0
2306.0,3.0,3.0,1.0,57000000.0,0,1,0,0,0,0,0,1,0,0,0,0
2306.0,3.0,3.0,1.0,57000000.0,0,1,0,0,0,0,0,1,0,0,0,0
2306.0,3.0,3.0,1.0,57000000.0,0,1,0,0,0,0,0,1,0,0,0,0
2340.0,4.0,4.0,1.0,26000000.0,1,0,0,0,0,0,0,1,0,1,1,1
2430.0,4.0,5.0,2.0,42500000.0,1,0,0,0,0,0,0,1,0,1,1,0
2445.0,4.0,4.0,1.0,52500000.0,1,0,0,0,0,0,0,1,0,1,1,0
2500.0,4.0,4.0,2.0,80000000.0,1,0,0,0,0,0,0,1,0,1,0,1
2572.0,3.0,3.0,4.0,35000000.0,0,0,0,0,0,0,0,1,0,1,1,0
2592.0,4.0,3.0,2.0,42500000.0,0,1,0,0,0,0,0,1,0,1,1,1
2659.0,4.0,5.0,3.0,43500000.0,0,1,0,0,0,0,0,1,0,1,1,0
2700.0,4.0,3.0,1.0,42500000.0,1,0,0,0,0,0,0,1,0,1,1,1
2800.0,4.0,4.0,2.0,40000000.0,0,1,0,0,0,0,0,1,0,1,1,0
2800.0,4.0,5.0,2.0,42500000.0,1,0,0,0,0,0,0,1,0,1,1,0
3002.0,4.0,5.0,2.0,50000000.0,1,0,0,0,0,0,0,1,0,1,1,0
3500.0,4.0,4.0,3.0,75100000.0,0,0,0,0,0,0,0,1,0,1,0,1
3901.0,4.0,4.0,1.0,93000000.0,0,1,0,0,0,0,0,1,0,0,0,0
3901.0,4.0,4.0,1.0,93000000.0,0,1,0,0,0,0,0,1,0,0,0,0
3901.0,4.0,4.0,1.0,93000000.0,0,1,0,0,0,0,0,1,0,0,0,0
4455.0,5.0,5.0,1.0,115000000.0,1,0,0,0,0,0,0,1,0,0,0,1
4688.0,5.0,4.0,1.0,135000000.0,0,1,0,0,0,0,0,1,0,0,0,0
4688.0,5.0,4.0,1.0,135000000.0,0,1,0,0,0,0,0,1,0,0,0,0
4688.0,5.0,4.0,1.0,135000000.0,0,1,0,0,0,0,0,1,0,0,0,0
450.0,1.0,1.0,1.0,1500000.0,0,1,0,0,0,0,0,0,1,1,1,1
150.0,2.0,1.0,1.0,2000000.0,1,0,0,0,0,0,0,0,1,1,1,0
360.0,1.0,1.0,1.0,1500000.0,1,0,0,0,0,0,0,0,1,1,1,1
400.0,1.0,1.0,1.0,1850000.0,1,0,0,0,0,0,0,0,1,1,0,1
445.0,1.0,2.0,1.0,1650000.0,1,0,0,0,0,0,0,0,1,1,1,0
450.0,1.0,1.0,1.0,2350000.0,1,0,0,0,0,0,0,0,1,1,1,0
450.0,1.0,1.0,1.0,2000000.0,0,1,0,0,0,0,0,0,1,1,0,1
450.0,2.0,2.0,1.0,2900000.0,0,1,0,0,0,0,0,0,1,1,1,1
500.0,1.0,1.0,1.0,2350000.0,0,0,0,0,0,0,0,0,1,1,1,1
500.0,2.0,2.0,1.0,3200000.0,1,0,0,0,0,0,0,0,1,1,0,1
540.0,1.0,1.0,1.0,2350000.0,0,1,0,0,0,0,0,0,1,1,1,0
540.0,1.0,1.0,1.0,3000000.0,0,1,0,0,0,0,0,0,1,1,1,1
540.0,2.0,2.0,1.0,3000000.0,1,0,0,0,0,0,0,0,1,1,0,0
540.0,2.0,2.0,1.0,3000000.0,1,0,0,0,0,0,0,0,1,1,0,0
540.0,2.0,2.0,1.0,3000000.0,1,0,0,0,0,0,0,0,1,1,0,0
550.0,1.0,2.0,1.0,7500000.0,0,0,0,0,0,0,0,0,1,1,1,0
600.0,1.0,1.0,1.0,8000000.0,1,0,0,0,0,0,0,0,1,1,0,0
600.0,1.0,2.0,2.0,7000000.0,0,1,0,0,0,0,0,0,1,1,0,0
600.0,2.0,2.0,1.0,4500000.0,0,1,0,0,0,0,0,0,1,1,1,0
600.0,2.0,2.0,1.0,4700000.0,1,0,0,0,0,0,0,0,1,1,1,1
650.0,1.0,2.0,1.0,7400000.0,1,0,0,0,0,0,0,0,1,1,1,0
680.0,3.0,2.0,1.0,3400000.0,1,0,0,0,0,0,0,0,1,1,0,1
700.0,2.0,1.0,1.0,2400000.0,1,0,0,0,0,0,0,0,1,0,0,0
700.0,2.0,2.0,1.0,3500000.0,1,0,0,0,0,0,0,0,1,1,1,1
700.0,2.0,2.0,1.0,2600000.0,1,0,0,0,0,0,0,0,1,1,1,1
700.0,2.0,2.0,1.0,15000000.0,0,1,0,0,0,0,0,0,1,1,1,1
750.0,1.0,1.0,2.0,4600000.0,0,0,0,0,0,0,0,0,1,1,1,0
750.0,2.0,2.0,1.0,4500000.0,1,0,0,0,0,0,0,0,1,0,1,1
750.0,2.0,2.0,1.0,4000000.0,0,1,0,0,0,0,0,0,1,1,1,1
765.0,3.0,2.0,1.0,3800000.0,1,0,0,0,0,0,0,0,1,1,1,1
765.0,3.0,2.0,1.0,3700000.0,0,1,0,0,0,0,0,0,1,1,1,1
800.0,2.0,2.0,1.0,5000000.0,1,0,0,0,0,0,0,0,1,0,1,1
810.0,2.0,2.0,1.0,8500000.0,1,0,0,0,0,0,0,0,1,1,1,1
850.0,2.0,1.0,2.0,1900000.0,1,0,0,0,0,0,0,0,1,1,0,0
850.0,2.0,1.0,1.0,1900000.0,1,0,0,0,0,0,0,0,1,1,0,0
850.0,2.0,1.0,1.0,1900000.0,1,0,0,0,0,0,0,0,1,1,0,0
880.0,3.0,2.0,1.0,11000000.0,0,1,0,0,0,0,0,0,1,1,1,1
900.0,3.0,2.0,1.0,9000000.0,1,0,0,0,0,0,0,0,1,1,0,1
900.0,3.0,2.0,1.0,2800000.0,1,0,0,0,0,0,0,0,1,1,0,1
900.0,2.0,2.0,1.0,3100000.0,1,0,0,0,0,0,0,0,1,1,1,1
900.0,3.0,2.0,1.0,9000000.0,1,0,0,0,0,0,0,0,1,1,1,1
900.0,3.0,3.0,1.0,12500000.0,1,0,0,0,0,0,0,0,1,1,0,1
900.0,3.0,3.0,2.0,20000000.0,0,0,0,0,0,0,0,0,1,1,1,1
972.0,2.0,2.0,1.0,17000000.0,1,0,0,0,0,0,0,0,1,1,1,0
1000.0,3.0,2.0,1.0,4620000.0,0,1,0,0,0,0,0,0,1,1,0,0
1000.0,3.0,2.0,1.0,4620000.0,0,1,0,0,0,0,0,0,1,1,0,0
1000.0,3.0,2.0,1.0,4620000.0,0,1,0,0,0,0,0,0,1,1,0,0
1000.0,2.0,2.0,1.0,10700000.0,1,0,0,0,0,0,0,0,1,1,1,0
1000.0,2.0,2.0,1.0,17500000.0,0,1,0,0,0,0,0,0,1,1,1,0
1000.0,3.0,2.0,1.0,7000000.0,1,0,0,0,0,0,0,0,1,1,0,1
1000.0,3.0,2.0,1.0,10000000.0,0,1,0,0,0,0,0,0,1,1,0,1
1000.0,2.0,2.0,1.0,5000000.0,0,0,0,0,0,0,0,0,1,1,1,1
1000.0,3.0,3.0,1.0,5500000.0,1,0,0,0,0,0,0,0,1,1,0,0
1000.0,3.0,3.0,1.0,5500000.0,1,0,0,0,0,0,0,0,1,1,0,0
1001.0,3.0,2.0,1.0,5800000.0,0,0,0,0,0,0,0,0,1,1,0,1
1050.0,3.0,2.0,1.0,3700000.0,0,1,0,0,0,0,0,0,1,1,0,0
1050.0,3.0,2.0,1.0,3700000.0,0,1,0,0,0,0,0,0,1,1,0,0
1050.0,3.0,2.0,1.0,3700000.0,0,1,0,0,0,0,0,0,1,1,0,0
1050.0,2.0,2.0,1.0,10500000.0,0,1,0,0,0,0,0,0,1,1,1,0
1075.0,2.0,2.0,2.0,12000000.0,1,0,0,0,0,0,0,0,1,1,0,0
1100.0,3.0,2.0,1.0,6000000.0,0,0,0,0,0,0,0,0,1,1,1,0
1100.0,2.0,2.0,1.0,15000000.0,1,0,0,0,0,0,0,0,1,1,1,0
1100.0,2.0,2.0,1.0,15000000.0,1,0,0,0,0,0,0,0,1,1,1,0
1100.0,2.0,2.0,3.0,16500000.0,1,0,0,0,0,0,0,0,1,1,1,0
1100.0,2.0,2.0,1.0,15000000.0,1,0,0,0,0,0,0,0,1,1,1,0
1100.0,2.0,2.0,2.0,24000000.0,1,0,0,0,0,0,0,0,1,1,1,0
1100.0,2.0,2.0,1.0,15500000.0,0,1,0,0,0,0,0,0,1,1,1,0
1100.0,2.0,2.0,1.0,16300000.0,0,1,0,0,0,0,0,0,1,1,1,0
1100.0,3.0,2.0,1.0,6000000.0,1,0,0,0,0,0,0,0,1,1,1,1
1100.0,2.0,2.0,1.0,2800000.0,1,0,0,0,0,0,0,0,1,1,1,1
1100.0,3.0,3.0,1.0,25000000.0,0,1,0,0,0,0,0,0,1,1,1,1
1150.0,3.0,2.0,1.0,6800000.0,1,0,0,0,0,0,0,0,1,1,0,1
1150.0,3.0,2.0,1.0,6300000.0,1,0,0,0,0,0,0,0,1,1,1,1
1184.0,2.0,2.0,1.0,17000000.0,1,0,0,0,0,0,0,0,1,1,1,0
1200.0,3.0,2.0,1.0,20000000.0,1,0,0,0,0,0,0,0,1,1,1,0
1200.0,2.0,2.0,1.0,10000000.0,1,0,0,0,0,0,0,0,1,1,1,0
1200.0,3.0,2.0,2.0,25000000.0,1,0,0,0,0,0,0,0,1,1,1,0
1200.0,2.0,2.0,1.0,13000000.0,1,0,0,0,0,0,0,0,1,1,1,0
1200.0,3.0,3.0,1.0,15500000.0,1,0,0,0,0,0,0,0,1,1,1,0
1200.0,3.0,3.0,1.0,15500000.0,1,0,0,0,0,0,0,0,1,1,1,0
1200.0,3.0,3.0,1.0,15500000.0,1,0,0,0,0,0,0,0,1,1,1,0
1200.0,4.0,3.0,1.0,6800000.0,1,0,0,0,0,0,0,0,1,1,0,1
1214.0,2.0,2.0,1.0,12600000.0,0,0,0,0,0,0,0,0,1,1,1,0
1300.0,3.0,3.0,1.0,21900000.0,1,0,0,0,0,0,0,0,1,1,1,0
1300.0,3.0,3.0,1.0,32500000.0,1,0,0,0,0,0,0,0,1,1,0,1
1350.0,3.0,2.0,1.0,24000000.0,0,0,0,0,0,0,0,0,1,1,0,0
1350.0,3.0,2.0,1.0,5130000.0,0,1,0,0,0,0,0,0,1,1,0,0
1350.0,3.0,2.0,1.0,5130000.0,0,1,0,0,0,0,0,0,1,1,0,0
1350.0,3.0,2.0,1.0,5130000.0,0,1,0,0,0,0,0,0,1,1,0,0
1350.0,3.0,3.0,1.0,8500000.0,1,0,0,0,0,0,0,0,1,1,1,0
1380.0,3.0,2.0,1.0,15000000.0,1,0,0,0,0,0,0,0,1,1,1,0
1387.0,4.0,4.0,1.0,5890000.0,0,1,0,0,0,0,0,0,1,1,0,0
1387.0,4.0,4.0,1.0,5890000.0,0,1,0,0,0,0,0,0,1,1,0,0
1387.0,4.0,4.0,1.0,5890000.0,0,1,0,0,0,0,0,0,1,1,0,0
1400.0,3.0,2.0,2.0,25000000.0,1,0,0,0,0,0,0,0,1,1,0,0
1400.0,3.0,2.0,1.0,15000000.0,0,0,0,0,0,0,0,0,1,1,1,0
1400.0,3.0,2.0,1.0,11400000.0,0,1,0,0,0,0,0,0,1,1,1,0
1400.0,3.0,3.0,1.0,13500000.0,1,0,0,0,0,0,0,0,1,1,1,0
1450.0,3.0,2.0,2.0,23500000.0,1,0,0,0,0,0,0,0,1,1,1,0
1450.0,3.0,3.0,1.0,37500000.0,1,0,0,0,0,0,0,0,1,1,1,1
1470.0,3.0,2.0,1.0,14500000.0,1,0,0,0,0,0,0,0,1,1,1,0
1480.0,3.0,2.0,1.0,15800000.0,0,0,0,0,0,0,0,0,1,1,1,0
1500.0,3.0,2.0,1.0,16200000.0,0,0,0,0,0,0,0,0,1,1,1,0
1500.0,3.0,2.0,1.0,14900000.0,1,0,0,0,0,0,0,0,1,1,1,0
1500.0,3.0,2.0,1.0,17400000.0,0,1,0,0,0,0,0,0,1,1,1,0
1500.0,3.0,2.0,1.0,17400000.0,0,1,0,0,0,0,0,0,1,1,1,0
1500.0,3.0,2.0,1.0,17400000.0,0,1,0,0,0,0,0,0,1,1,1,0
1500.0,3.0,3.0,1.0,14000000.0,1,0,0,0,0,0,0,0,1,1,1,0
1500.0,3.0,3.0,2.0,16000000.0,1,0,0,0,0,0,0,0,1,1,1,0
1500.0,3.0,3.0,4.0,37500000.0,1,0,0,0,0,0,0,0,1,1,0,1
1525.0,3.0,3.0,1.0,14200000.0,1,0,0,0,0,0,0,0,1,1,1,0
1540.0,3.0,3.0,1.0,14500000.0,1,0,0,0,0,0,0,0,1,1,1,0
1540.0,3.0,3.0,1.0,14500000.0,1,0,0,0,0,0,0,0,1,1,1,0
1550.0,3.0,2.0,2.0,14200000.0,0,0,0,0,0,0,0,0,1,1,1,0
1550.0,3.0,2.0,1.0,13200000.0,1,0,0,0,0,0,0,0,1,1,1,0
1550.0,3.0,2.0,1.0,15800000.0,1,0,0,0,0,0,0,0,1,1,1,0
1550.0,3.0,3.0,1.0,38000000.0,1,0,0,0,0,0,0,0,1,1,0,1
1560.0,3.0,2.0,2.0,15800000.0,0,0,0,0,0,0,0,0,1,1,1,0
1585.0,3.0,3.0,1.0,16600000.0,1,0,0,0,0,0,0,0,1,1,1,0
1600.0,4.0,2.0,1.0,19500000.0,0,0,0,0,0,0,0,0,1,1,1,0
1600.0,3.0,2.0,2.0,18500000.0,1,0,0,0,0,0,0,0,1,1,1,0
1600.0,3.0,2.0,1.0,25000000.0,1,0,0,0,0,0,0,0,1,1,1,0
1600.0,3.0,2.0,1.0,15800000.0,1,0,0,0,0,0,0,0,1,1,1,0
1600.0,3.0,2.0,1.0,23000000.0,0,1,0,0,0,0,0,0,1,1,1,0
1600.0,3.0,3.0,1.0,15600000.0,1,0,0,0,0,0,0,0,1,1,1,0
1600.0,3.0,3.0,1.0,15600000.0,1,0,0,0,0,0,0,0,1,1,1,0
1600.0,3.0,3.0,1.0,15200000.0,1,0,0,0,0,0,0,0,1,1,1,0
1600.0,4.0,3.0,2.0,23500000.0,0,1,0,0,0,0,0,0,1,1,1,0
1600.0,3.0,3.0,1.0,16200000.0,0,1,0,0,0,0,0,0,1,1,1,0
1600.0,3.0,3.0,2.0,22500000.0,1,0,0,0,0,0,0,0,1,1,1,1
1600.0,3.0,3.0,1.0,10800000.0,0,1,0,0,0,0,0,0,1,1,1,1
1600.0,3.0,3.0,1.0,10800000.0,0,1,0,0,0,0,0,0,1,1,1,1
1620.0,3.0,2.0,1.0,14900000.0,1,0,0,0,0,0,0,0,1,1,1,0
1650.0,3.0,3.0,1.0,18000000.0,0,0,0,0,0,0,0,0,1,1,1,0
1650.0,3.0,3.0,1.0,15500000.0,1,0,0,0,0,0,0,0,1,1,1,0
1650.0,3.0,3.0,1.0,35000000.0,1,0,0,0,0,0,0,0,1,1,0,1
1700.0,3.0,2.0,1.0,16500000.0,0,0,0,0,0,0,0,0,1,1,1,0
1700.0,3.0,2.0,1.0,17200000.0,1,0,0,0,0,0,0,0,1,1,1,0
1700.0,3.0,2.0,1.0,17200000.0,1,0,0,0,0,0,0,0,1,1,1,0
1700.0,3.0,2.0,1.0,17200000.0,1,0,0,0,0,0,0,0,1,1,1,0
1700.0,3.0,2.0,2.0,31000000.0,1,0,0,0,0,0,0,0,1,1,1,1
1700.0,3.0,3.0,1.0,8500000.0,1,0,0,0,0,0,0,0,1,1,0,0
1700.0,3.0,3.0,1.0,17200000.0,1,0,0,0,0,0,0,0,1,1,1,0
1700.0,4.0,3.0,1.0,20500000.0,0,1,0,0,0,0,0,0,1,1,1,0
1700.0,4.0,5.0,2.0,52500000.0,0,1,0,0,0,0,0,0,1,1,1,1
1750.0,3.0,2.0,1.0,14900000.0,0,0,0,0,0,0,0,0,1,1,1,0
1750.0,3.0,3.0,1.0,17200000.0,0,0,0,0,0,0,0,0,1,1,1,0
1750.0,4.0,4.0,1.0,29000000.0,0,1,0,0,0,0,0,0,1,1,0,0
1750.0,4.0,4.0,1.0,29000000.0,0,1,0,0,0,0,0,0,1,1,0,0
1800.0,4.0,2.0,1.0,16500000.0,1,0,0,0,0,0,0,0,1,1,1,0
1800.0,3.0,2.0,1.0,15500000.0,1,0,0,0,0,0,0,0,1,1,1,0
1800.0,3.0,2.0,1.0,14800000.0,1,0,0,0,0,0,0,0,1,1,1,0
1800.0,4.0,3.0,1.0,19200000.0,0,0,0,0,0,0,0,0,1,1,1,0
1800.0,4.0,3.0,1.0,16500000.0,1,0,0,0,0,0,0,0,1,1,1,0
1800.0,3.0,3.0,0.0,37500000.0,1,0,0,0,0,0,0,0,1,1,0,1
1800.0,4.0,4.0,2.0,87500000.0,1,0,0,0,0,0,0,0,1,1,0,1
1850.0,3.0,2.0,1.0,15500000.0,1,0,0,0,0,0,0,0,1,1,1,0
1850.0,3.0,4.0,1.0,24000000.0,1,0,0,0,0,0,0,0,1,1,1,0
1900.0,3.0,3.0,1.0,25000000.0,0,0,0,0,0,0,0,0,1,1,1,0
1900.0,4.0,4.0,1.0,30000000.0,1,0,0,0,0,0,0,0,1,1,1,0
2000.0,4.0,2.0,1.0,40000000.0,0,0,0,0,0,0,0,0,1,1,0,0
2000.0,4.0,3.0,1.0,31500000.0,0,0,0,0,0,0,0,0,1,1,1,0
2000.0,3.0,3.0,1.0,31000000.0,0,1,0,0,0,0,0,0,1,1,1,0
2000.0,4.0,4.0,2.0,36500000.0,0,1,0,0,0,0,0,0,1,1,1,0
2035.0,4.0,4.0,2.0,65000000.0,0,1,0,0,0,0,0,0,1,1,0,1
2100.0,4.0,4.0,3.0,55000000.0,1,0,0,0,0,0,0,0,1,1,0,1
2160.0,4.0,3.0,1.0,21000000.0,0,1,0,0,0,0,0,0,1,1,1,0
2200.0,4.0,3.0,2.0,23500000.0,1,0,0,0,0,0,0,0,1,1,1,0
2200.0,4.0,4.0,3.0,52500000.0,1,0,0,0,0,0,0,0,1,1,0,1
2250.0,4.0,4.0,3.0,80000000.0,1,0,0,0,0,0,0,0,1,1,0,1
